tier,tier_code,geo,year,barrier,barrier_code,exposure_pct,tier_mean_pct,deviation_pp,coefficient,contribution_pp,actual_adoption_pct,expected_adoption_pct,gap_pp,unexplained_pp
Small (10-49),SMALL_10_49,LV,2025,Lack of expertise,E_AI_BLE,64.2,67.0,-2.9,0.0505,-0.14,9.8,16.2,-6.4,-8.27
Small (10-49),SMALL_10_49,LV,2025,Legal consequences unclear,E_AI_BLEG,50.0,44.5,5.4,-0.0074,-0.04,9.8,16.2,-6.4,-8.27
Small (10-49),SMALL_10_49,LV,2025,AI not useful for us,E_AI_BNU,25.9,23.0,2.9,-0.0735,-0.21,9.8,16.2,-6.4,-8.27
Small (10-49),SMALL_10_49,MT,2021,Privacy and data protection,E_AI_BCDP,39.2,40.7,-1.4,0.0041,-0.01,8.3,9.8,-1.5,2.67
Small (10-49),SMALL_10_49,MT,2021,Cost too high,E_AI_BCST,56.6,48.1,8.5,-0.2932,-2.51,8.3,9.8,-1.5,2.67
Small (10-49),SMALL_10_49,MT,2021,Data availability or quality,E_AI_BDDT,44.2,43.1,1.0,0.1605,0.17,8.3,9.8,-1.5,2.67
Small (10-49),SMALL_10_49,MT,2021,Incompatible with existing systems,E_AI_BINC,53.0,45.3,7.7,-0.0504,-0.39,8.3,9.8,-1.5,2.67
Small (10-49),SMALL_10_49,MT,2021,Lack of expertise,E_AI_BLE,68.0,67.0,1.0,0.0505,0.05,8.3,9.8,-1.5,2.67
Small (10-49),SMALL_10_49,MT,2021,Legal consequences unclear,E_AI_BLEG,40.8,44.5,-3.7,-0.0074,0.03,8.3,9.8,-1.5,2.67
Small (10-49),SMALL_10_49,MT,2021,AI not useful for us,E_AI_BNU,42.9,23.0,19.9,-0.0735,-1.46,8.3,9.8,-1.5,2.67
Small (10-49),SMALL_10_49,MT,2023,Privacy and data protection,E_AI_BCDP,33.2,40.7,-7.5,0.0041,-0.03,10.8,7.6,3.2,4.07
Small (10-49),SMALL_10_49,MT,2023,Cost too high,E_AI_BCST,45.7,48.1,-2.3,-0.2932,0.69,10.8,7.6,3.2,4.07
Small (10-49),SMALL_10_49,MT,2023,Data availability or quality,E_AI_BDDT,43.0,43.1,-0.1,0.1605,-0.02,10.8,7.6,3.2,4.07
Small (10-49),SMALL_10_49,MT,2023,Incompatible with existing systems,E_AI_BINC,46.7,45.3,1.4,-0.0504,-0.07,10.8,7.6,3.2,4.07
Small (10-49),SMALL_10_49,MT,2023,Lack of expertise,E_AI_BLE,67.3,67.0,0.3,0.0505,0.01,10.8,7.6,3.2,4.07
Small (10-49),SMALL_10_49,MT,2023,Legal consequences unclear,E_AI_BLEG,39.3,44.5,-5.2,-0.0074,0.04,10.8,7.6,3.2,4.07
Small (10-49),SMALL_10_49,MT,2023,AI not useful for us,E_AI_BNU,43.6,23.0,20.6,-0.0735,-1.51,10.8,7.6,3.2,4.07
Small (10-49),SMALL_10_49,MT,2024,Privacy and data protection,E_AI_BCDP,35.1,40.7,-5.5,0.0041,-0.02,14.3,10.8,3.5,7.05
Small (10-49),SMALL_10_49,MT,2024,Cost too high,E_AI_BCST,54.2,48.1,6.2,-0.2932,-1.81,14.3,10.8,3.5,7.05
Small (10-49),SMALL_10_49,MT,2024,Data availability or quality,E_AI_BDDT,42.4,43.1,-0.8,0.1605,-0.12,14.3,10.8,3.5,7.05
Small (10-49),SMALL_10_49,MT,2024,Incompatible with existing systems,E_AI_BINC,48.2,45.3,2.9,-0.0504,-0.15,14.3,10.8,3.5,7.05
Small (10-49),SMALL_10_49,MT,2024,Lack of expertise,E_AI_BLE,66.7,67.0,-0.3,0.0505,-0.02,14.3,10.8,3.5,7.05
Small (10-49),SMALL_10_49,MT,2024,Legal consequences unclear,E_AI_BLEG,44.4,44.5,-0.1,-0.0074,0.0,14.3,10.8,3.5,7.05
Small (10-49),SMALL_10_49,MT,2024,AI not useful for us,E_AI_BNU,41.8,23.0,18.9,-0.0735,-1.39,14.3,10.8,3.5,7.05
Small (10-49),SMALL_10_49,MT,2025,Privacy and data protection,E_AI_BCDP,27.2,40.7,-13.4,0.0041,-0.06,18.0,16.2,1.9,1.25
Small (10-49),SMALL_10_49,MT,2025,Cost too high,E_AI_BCST,37.5,48.1,-10.6,-0.2932,3.11,18.0,16.2,1.9,1.25
Small (10-49),SMALL_10_49,MT,2025,Data availability or quality,E_AI_BDDT,26.8,43.1,-16.3,0.1605,-2.62,18.0,16.2,1.9,1.25
Small (10-49),SMALL_10_49,MT,2025,Incompatible with existing systems,E_AI_BINC,35.8,45.3,-9.5,-0.0504,0.48,18.0,16.2,1.9,1.25
Small (10-49),SMALL_10_49,MT,2025,Lack of expertise,E_AI_BLE,54.7,67.0,-12.3,0.0505,-0.62,18.0,16.2,1.9,1.25
Small (10-49),SMALL_10_49,MT,2025,Legal consequences unclear,E_AI_BLEG,32.1,44.5,-12.4,-0.0074,0.09,18.0,16.2,1.9,1.25
Small (10-49),SMALL_10_49,MT,2025,AI not useful for us,E_AI_BNU,19.9,23.0,-3.1,-0.0735,0.23,18.0,16.2,1.9,1.25
Small (10-49),SMALL_10_49,NL,2021,Privacy and data protection,E_AI_BCDP,24.3,40.7,-16.4,0.0041,-0.07,10.1,9.8,0.3,-1.76
Small (10-49),SMALL_10_49,NL,2021,Cost too high,E_AI_BCST,43.8,48.1,-4.2,-0.2932,1.24,10.1,9.8,0.3,-1.76
Small (10-49),SMALL_10_49,NL,2021,Data availability or quality,E_AI_BDDT,45.0,43.1,1.9,0.1605,0.31,10.1,9.8,0.3,-1.76
Small (10-49),SMALL_10_49,NL,2021,Incompatible with existing systems,E_AI_BINC,44.0,45.3,-1.3,-0.0504,0.07,10.1,9.8,0.3,-1.76
Small (10-49),SMALL_10_49,NL,2021,Lack of expertise,E_AI_BLE,73.8,67.0,6.8,0.0505,0.34,10.1,9.8,0.3,-1.76
Small (10-49),SMALL_10_49,NL,2021,Legal consequences unclear,E_AI_BLEG,22.3,44.5,-22.2,-0.0074,0.17,10.1,9.8,0.3,-1.76
Small (10-49),SMALL_10_49,NL,2021,AI not useful for us,E_AI_BNU,22.9,23.0,-0.1,-0.0735,0.01,10.1,9.8,0.3,-1.76
Small (10-49),SMALL_10_49,NL,2023,Privacy and data protection,E_AI_BCDP,36.0,40.7,-4.7,0.0041,-0.02,11.8,7.6,4.2,0.25
Small (10-49),SMALL_10_49,NL,2023,Cost too high,E_AI_BCST,36.3,48.1,-11.8,-0.2932,3.45,11.8,7.6,4.2,0.25
Small (10-49),SMALL_10_49,NL,2023,Data availability or quality,E_AI_BDDT,38.8,43.1,-4.4,0.1605,-0.7,11.8,7.6,4.2,0.25
Small (10-49),SMALL_10_49,NL,2023,Incompatible with existing systems,E_AI_BINC,43.8,45.3,-1.5,-0.0504,0.08,11.8,7.6,4.2,0.25
Small (10-49),SMALL_10_49,NL,2023,Lack of expertise,E_AI_BLE,75.8,67.0,8.8,0.0505,0.44,11.8,7.6,4.2,0.25
Small (10-49),SMALL_10_49,NL,2023,Legal consequences unclear,E_AI_BLEG,32.5,44.5,-12.1,-0.0074,0.09,11.8,7.6,4.2,0.25
Small (10-49),SMALL_10_49,NL,2023,AI not useful for us,E_AI_BNU,15.0,23.0,-8.0,-0.0735,0.59,11.8,7.6,4.2,0.25
Small (10-49),SMALL_10_49,NL,2024,Privacy and data protection,E_AI_BCDP,39.2,40.7,-1.5,0.0041,-0.01,20.0,10.8,9.2,0.89
Small (10-49),SMALL_10_49,NL,2024,Cost too high,E_AI_BCST,21.2,48.1,-26.9,-0.2932,7.89,20.0,10.8,9.2,0.89
Small (10-49),SMALL_10_49,NL,2024,Data availability or quality,E_AI_BDDT,35.1,43.1,-8.1,0.1605,-1.29,20.0,10.8,9.2,0.89
Small (10-49),SMALL_10_49,NL,2024,Incompatible with existing systems,E_AI_BINC,33.4,45.3,-11.9,-0.0504,0.6,20.0,10.8,9.2,0.89
Small (10-49),SMALL_10_49,NL,2024,Lack of expertise,E_AI_BLE,72.8,67.0,5.8,0.0505,0.29,20.0,10.8,9.2,0.89
Small (10-49),SMALL_10_49,NL,2024,Legal consequences unclear,E_AI_BLEG,31.8,44.5,-12.7,-0.0074,0.09,20.0,10.8,9.2,0.89
Small (10-49),SMALL_10_49,NL,2024,AI not useful for us,E_AI_BNU,13.2,23.0,-9.8,-0.0735,0.72,20.0,10.8,9.2,0.89
Small (10-49),SMALL_10_49,NL,2025,Privacy and data protection,E_AI_BCDP,45.1,40.7,4.5,0.0041,0.02,28.8,16.2,12.6,4.42
Small (10-49),SMALL_10_49,NL,2025,Cost too high,E_AI_BCST,22.0,48.1,-26.1,-0.2932,7.66,28.8,16.2,12.6,4.42
Small (10-49),SMALL_10_49,NL,2025,Data availability or quality,E_AI_BDDT,33.3,43.1,-9.9,0.1605,-1.58,28.8,16.2,12.6,4.42
Small (10-49),SMALL_10_49,NL,2025,Incompatible with existing systems,E_AI_BINC,31.8,45.3,-13.5,-0.0504,0.68,28.8,16.2,12.6,4.42
Small (10-49),SMALL_10_49,NL,2025,Lack of expertise,E_AI_BLE,79.5,67.0,12.4,0.0505,0.63,28.8,16.2,12.6,4.42
Small (10-49),SMALL_10_49,NL,2025,Legal consequences unclear,E_AI_BLEG,36.0,44.5,-8.5,-0.0074,0.06,28.8,16.2,12.6,4.42
Small (10-49),SMALL_10_49,NL,2025,AI not useful for us,E_AI_BNU,13.4,23.0,-9.5,-0.0735,0.7,28.8,16.2,12.6,4.42
Small (10-49),SMALL_10_49,NO,2021,Privacy and data protection,E_AI_BCDP,25.5,40.7,-15.2,0.0041,-0.06,8.9,9.8,-0.9,-1.39
Small (10-49),SMALL_10_49,NO,2021,Cost too high,E_AI_BCST,39.9,48.1,-8.2,-0.2932,2.4,8.9,9.8,-0.9,-1.39
Small (10-49),SMALL_10_49,NO,2021,Data availability or quality,E_AI_BDDT,29.5,43.1,-13.7,0.1605,-2.19,8.9,9.8,-0.9,-1.39
Small (10-49),SMALL_10_49,NO,2021,Incompatible with existing systems,E_AI_BINC,44.7,45.3,-0.6,-0.0504,0.03,8.9,9.8,-0.9,-1.39
Small (10-49),SMALL_10_49,NO,2021,Lack of expertise,E_AI_BLE,56.1,67.0,-10.9,0.0505,-0.55,8.9,9.8,-0.9,-1.39
Small (10-49),SMALL_10_49,NO,2021,Legal consequences unclear,E_AI_BLEG,21.1,44.5,-23.4,-0.0074,0.17,8.9,9.8,-0.9,-1.39
Small (10-49),SMALL_10_49,NO,2021,AI not useful for us,E_AI_BNU,13.9,23.0,-9.1,-0.0735,0.67,8.9,9.8,-0.9,-1.39
Small (10-49),SMALL_10_49,NO,2023,Privacy and data protection,E_AI_BCDP,40.6,40.7,-0.1,0.0041,-0.0,7.1,7.6,-0.4,-7.04
Small (10-49),SMALL_10_49,NO,2023,Cost too high,E_AI_BCST,32.4,48.1,-15.7,-0.2932,4.59,7.1,7.6,-0.4,-7.04
Small (10-49),SMALL_10_49,NO,2023,Data availability or quality,E_AI_BDDT,50.2,43.1,7.1,0.1605,1.14,7.1,7.6,-0.4,-7.04
Small (10-49),SMALL_10_49,NO,2023,Incompatible with existing systems,E_AI_BINC,47.7,45.3,2.4,-0.0504,-0.12,7.1,7.6,-0.4,-7.04
Small (10-49),SMALL_10_49,NO,2023,Lack of expertise,E_AI_BLE,71.3,67.0,4.2,0.0505,0.21,7.1,7.6,-0.4,-7.04
Small (10-49),SMALL_10_49,NO,2023,Legal consequences unclear,E_AI_BLEG,46.5,44.5,2.0,-0.0074,-0.02,7.1,7.6,-0.4,-7.04
Small (10-49),SMALL_10_49,NO,2023,AI not useful for us,E_AI_BNU,12.4,23.0,-10.6,-0.0735,0.78,7.1,7.6,-0.4,-7.04
Small (10-49),SMALL_10_49,NO,2024,Privacy and data protection,E_AI_BCDP,29.6,40.7,-11.1,0.0041,-0.05,18.4,10.8,7.6,-0.51
Small (10-49),SMALL_10_49,NO,2024,Cost too high,E_AI_BCST,24.0,48.1,-24.0,-0.2932,7.05,18.4,10.8,7.6,-0.51
Small (10-49),SMALL_10_49,NO,2024,Data availability or quality,E_AI_BDDT,40.4,43.1,-2.8,0.1605,-0.44,18.4,10.8,7.6,-0.51
Small (10-49),SMALL_10_49,NO,2024,Incompatible with existing systems,E_AI_BINC,25.2,45.3,-20.1,-0.0504,1.01,18.4,10.8,7.6,-0.51
Small (10-49),SMALL_10_49,NO,2024,Lack of expertise,E_AI_BLE,70.3,67.0,3.3,0.0505,0.17,18.4,10.8,7.6,-0.51
Small (10-49),SMALL_10_49,NO,2024,Legal consequences unclear,E_AI_BLEG,35.0,44.5,-9.5,-0.0074,0.07,18.4,10.8,7.6,-0.51
Small (10-49),SMALL_10_49,NO,2024,AI not useful for us,E_AI_BNU,18.3,23.0,-4.7,-0.0735,0.34,18.4,10.8,7.6,-0.51
Small (10-49),SMALL_10_49,NO,2025,Privacy and data protection,E_AI_BCDP,38.0,40.7,-2.7,0.0041,-0.01,25.2,16.2,9.0,0.59
Small (10-49),SMALL_10_49,NO,2025,Cost too high,E_AI_BCST,19.6,48.1,-28.5,-0.2932,8.36,25.2,16.2,9.0,0.59
Small (10-49),SMALL_10_49,NO,2025,Data availability or quality,E_AI_BDDT,29.9,43.1,-13.2,0.1605,-2.12,25.2,16.2,9.0,0.59
Small (10-49),SMALL_10_49,NO,2025,Incompatible with existing systems,E_AI_BINC,30.4,45.3,-14.9,-0.0504,0.75,25.2,16.2,9.0,0.59
Small (10-49),SMALL_10_49,NO,2025,Lack of expertise,E_AI_BLE,77.6,67.0,10.6,0.0505,0.53,25.2,16.2,9.0,0.59
Small (10-49),SMALL_10_49,NO,2025,Legal consequences unclear,E_AI_BLEG,32.8,44.5,-11.7,-0.0074,0.09,25.2,16.2,9.0,0.59
Small (10-49),SMALL_10_49,NO,2025,AI not useful for us,E_AI_BNU,11.7,23.0,-11.3,-0.0735,0.83,25.2,16.2,9.0,0.59
Small (10-49),SMALL_10_49,PL,2021,Privacy and data protection,E_AI_BCDP,42.3,40.7,1.7,0.0041,0.01,1.9,9.8,-7.9,2.1
Small (10-49),SMALL_10_49,PL,2021,Cost too high,E_AI_BCST,80.2,48.1,32.1,-0.2932,-9.41,1.9,9.8,-7.9,2.1
Small (10-49),SMALL_10_49,PL,2021,Data availability or quality,E_AI_BDDT,44.0,43.1,0.8,0.1605,0.13,1.9,9.8,-7.9,2.1
Small (10-49),SMALL_10_49,PL,2021,Incompatible with existing systems,E_AI_BINC,52.2,45.3,6.9,-0.0504,-0.35,1.9,9.8,-7.9,2.1
Small (10-49),SMALL_10_49,PL,2021,Lack of expertise,E_AI_BLE,65.9,67.0,-1.2,0.0505,-0.06,1.9,9.8,-7.9,2.1
Small (10-49),SMALL_10_49,PL,2021,Legal consequences unclear,E_AI_BLEG,41.9,44.5,-2.6,-0.0074,0.02,1.9,9.8,-7.9,2.1
Small (10-49),SMALL_10_49,PL,2021,AI not useful for us,E_AI_BNU,27.9,23.0,4.9,-0.0735,-0.36,1.9,9.8,-7.9,2.1
Small (10-49),SMALL_10_49,PL,2023,Privacy and data protection,E_AI_BCDP,45.5,40.7,4.9,0.0041,0.02,2.2,7.6,-5.3,1.41
Small (10-49),SMALL_10_49,PL,2023,Cost too high,E_AI_BCST,63.8,48.1,15.8,-0.2932,-4.62,2.2,7.6,-5.3,1.41
Small (10-49),SMALL_10_49,PL,2023,Data availability or quality,E_AI_BDDT,31.1,43.1,-12.0,0.1605,-1.92,2.2,7.6,-5.3,1.41
Small (10-49),SMALL_10_49,PL,2023,Incompatible with existing systems,E_AI_BINC,44.2,45.3,-1.1,-0.0504,0.05,2.2,7.6,-5.3,1.41
Small (10-49),SMALL_10_49,PL,2023,Lack of expertise,E_AI_BLE,70.3,67.0,3.3,0.0505,0.16,2.2,7.6,-5.3,1.41
Small (10-49),SMALL_10_49,PL,2023,Legal consequences unclear,E_AI_BLEG,51.0,44.5,6.4,-0.0074,-0.05,2.2,7.6,-5.3,1.41
Small (10-49),SMALL_10_49,PL,2023,AI not useful for us,E_AI_BNU,28.2,23.0,5.3,-0.0735,-0.39,2.2,7.6,-5.3,1.41
Small (10-49),SMALL_10_49,PL,2024,Privacy and data protection,E_AI_BCDP,48.1,40.7,7.4,0.0041,0.03,3.9,10.8,-6.8,-3.6
Small (10-49),SMALL_10_49,PL,2024,Cost too high,E_AI_BCST,52.0,48.1,3.9,-0.2932,-1.16,3.9,10.8,-6.8,-3.6
Small (10-49),SMALL_10_49,PL,2024,Data availability or quality,E_AI_BDDT,39.2,43.1,-3.9,0.1605,-0.63,3.9,10.8,-6.8,-3.6
Small (10-49),SMALL_10_49,PL,2024,Incompatible with existing systems,E_AI_BINC,38.5,45.3,-6.8,-0.0504,0.34,3.9,10.8,-6.8,-3.6
Small (10-49),SMALL_10_49,PL,2024,Lack of expertise,E_AI_BLE,59.2,67.0,-7.8,0.0505,-0.4,3.9,10.8,-6.8,-3.6
Small (10-49),SMALL_10_49,PL,2024,Legal consequences unclear,E_AI_BLEG,53.6,44.5,9.1,-0.0074,-0.07,3.9,10.8,-6.8,-3.6
Small (10-49),SMALL_10_49,PL,2024,AI not useful for us,E_AI_BNU,41.4,23.0,18.5,-0.0735,-1.36,3.9,10.8,-6.8,-3.6
Small (10-49),SMALL_10_49,PL,2025,Privacy and data protection,E_AI_BCDP,48.3,40.7,7.7,0.0041,0.03,5.8,16.2,-10.4,-6.41
Small (10-49),SMALL_10_49,PL,2025,Cost too high,E_AI_BCST,52.9,48.1,4.8,-0.2932,-1.41,5.8,16.2,-10.4,-6.41
Small (10-49),SMALL_10_49,PL,2025,Data availability or quality,E_AI_BDDT,33.2,43.1,-9.9,0.1605,-1.59,5.8,16.2,-10.4,-6.41
Small (10-49),SMALL_10_49,PL,2025,Incompatible with existing systems,E_AI_BINC,39.6,45.3,-5.7,-0.0504,0.29,5.8,16.2,-10.4,-6.41
Small (10-49),SMALL_10_49,PL,2025,Lack of expertise,E_AI_BLE,63.4,67.0,-3.6,0.0505,-0.18,5.8,16.2,-10.4,-6.41
Small (10-49),SMALL_10_49,PL,2025,Legal consequences unclear,E_AI_BLEG,52.8,44.5,8.3,-0.0074,-0.06,5.8,16.2,-10.4,-6.41
Small (10-49),SMALL_10_49,PL,2025,AI not useful for us,E_AI_BNU,37.2,23.0,14.2,-0.0735,-1.04,5.8,16.2,-10.4,-6.41
Small (10-49),SMALL_10_49,PT,2021,Privacy and data protection,E_AI_BCDP,28.6,40.7,-12.1,0.0041,-0.05,5.3,9.8,-4.5,0.02
Small (10-49),SMALL_10_49,PT,2021,Cost too high,E_AI_BCST,66.8,48.1,18.8,-0.2932,-5.5,5.3,9.8,-4.5,0.02
Small (10-49),SMALL_10_49,PT,2021,Data availability or quality,E_AI_BDDT,52.1,43.1,9.0,0.1605,1.44,5.3,9.8,-4.5,0.02
Small (10-49),SMALL_10_49,PT,2021,Incompatible with existing systems,E_AI_BINC,52.9,45.3,7.6,-0.0504,-0.38,5.3,9.8,-4.5,0.02
Small (10-49),SMALL_10_49,PT,2021,Lack of expertise,E_AI_BLE,63.2,67.0,-3.8,0.0505,-0.19,5.3,9.8,-4.5,0.02
Small (10-49),SMALL_10_49,PT,2021,Legal consequences unclear,E_AI_BLEG,60.6,44.5,16.0,-0.0074,-0.12,5.3,9.8,-4.5,0.02
Small (10-49),SMALL_10_49,PT,2021,AI not useful for us,E_AI_BNU,19.1,23.0,-3.8,-0.0735,0.28,5.3,9.8,-4.5,0.02
Small (10-49),SMALL_10_49,PT,2023,Privacy and data protection,E_AI_BCDP,45.6,40.7,4.9,0.0041,0.02,5.8,7.6,-1.8,1.85
Small (10-49),SMALL_10_49,PT,2023,Cost too high,E_AI_BCST,67.5,48.1,19.4,-0.2932,-5.68,5.8,7.6,-1.8,1.85
Small (10-49),SMALL_10_49,PT,2023,Data availability or quality,E_AI_BDDT,50.4,43.1,7.3,0.1605,1.17,5.8,7.6,-1.8,1.85
Small (10-49),SMALL_10_49,PT,2023,Incompatible with existing systems,E_AI_BINC,41.8,45.3,-3.5,-0.0504,0.18,5.8,7.6,-1.8,1.85
Small (10-49),SMALL_10_49,PT,2023,Lack of expertise,E_AI_BLE,65.7,67.0,-1.3,0.0505,-0.07,5.8,7.6,-1.8,1.85
Small (10-49),SMALL_10_49,PT,2023,Legal consequences unclear,E_AI_BLEG,54.9,44.5,10.4,-0.0074,-0.08,5.8,7.6,-1.8,1.85
Small (10-49),SMALL_10_49,PT,2023,AI not useful for us,E_AI_BNU,12.1,23.0,-10.9,-0.0735,0.8,5.8,7.6,-1.8,1.85
Small (10-49),SMALL_10_49,PT,2024,Privacy and data protection,E_AI_BCDP,54.9,40.7,14.2,0.0041,0.06,6.7,10.8,-4.1,-1.56
Small (10-49),SMALL_10_49,PT,2024,Cost too high,E_AI_BCST,60.5,48.1,12.4,-0.2932,-3.63,6.7,10.8,-4.1,-1.56
Small (10-49),SMALL_10_49,PT,2024,Data availability or quality,E_AI_BDDT,52.4,43.1,9.3,0.1605,1.5,6.7,10.8,-4.1,-1.56
Small (10-49),SMALL_10_49,PT,2024,Incompatible with existing systems,E_AI_BINC,52.4,45.3,7.1,-0.0504,-0.36,6.7,10.8,-4.1,-1.56
Small (10-49),SMALL_10_49,PT,2024,Lack of expertise,E_AI_BLE,72.5,67.0,5.5,0.0505,0.28,6.7,10.8,-4.1,-1.56
Small (10-49),SMALL_10_49,PT,2024,Legal consequences unclear,E_AI_BLEG,55.0,44.5,10.4,-0.0074,-0.08,6.7,10.8,-4.1,-1.56
Small (10-49),SMALL_10_49,PT,2024,AI not useful for us,E_AI_BNU,27.2,23.0,4.2,-0.0735,-0.31,6.7,10.8,-4.1,-1.56
Small (10-49),SMALL_10_49,PT,2025,Privacy and data protection,E_AI_BCDP,54.8,40.7,14.1,0.0041,0.06,9.4,16.2,-6.7,-4.38
Small (10-49),SMALL_10_49,PT,2025,Cost too high,E_AI_BCST,62.0,48.1,13.9,-0.2932,-4.09,9.4,16.2,-6.7,-4.38
Small (10-49),SMALL_10_49,PT,2025,Data availability or quality,E_AI_BDDT,49.3,43.1,6.2,0.1605,1.0,9.4,16.2,-6.7,-4.38
Small (10-49),SMALL_10_49,PT,2025,Incompatible with existing systems,E_AI_BINC,45.4,45.3,0.1,-0.0504,-0.01,9.4,16.2,-6.7,-4.38
Small (10-49),SMALL_10_49,PT,2025,Lack of expertise,E_AI_BLE,77.6,67.0,10.6,0.0505,0.53,9.4,16.2,-6.7,-4.38
Small (10-49),SMALL_10_49,PT,2025,Legal consequences unclear,E_AI_BLEG,57.7,44.5,13.2,-0.0074,-0.1,9.4,16.2,-6.7,-4.38
Small (10-49),SMALL_10_49,PT,2025,AI not useful for us,E_AI_BNU,19.7,23.0,-3.3,-0.0735,0.24,9.4,16.2,-6.7,-4.38
Small (10-49),SMALL_10_49,SE,2021,Privacy and data protection,E_AI_BCDP,28.8,40.7,-11.9,0.0041,-0.05,7.6,9.8,-2.2,-8.63
Small (10-49),SMALL_10_49,SE,2021,Cost too high,E_AI_BCST,26.9,48.1,-21.2,-0.2932,6.21,7.6,9.8,-2.2,-8.63
Small (10-49),SMALL_10_49,SE,2021,Data availability or quality,E_AI_BDDT,41.3,43.1,-1.8,0.1605,-0.29,7.6,9.8,-2.2,-8.63
Small (10-49),SMALL_10_49,SE,2021,Incompatible with existing systems,E_AI_BINC,40.2,45.3,-5.1,-0.0504,0.26,7.6,9.8,-2.2,-8.63
Small (10-49),SMALL_10_49,SE,2021,Lack of expertise,E_AI_BLE,67.7,67.0,0.7,0.0505,0.03,7.6,9.8,-2.2,-8.63
Small (10-49),SMALL_10_49,SE,2021,Legal consequences unclear,E_AI_BLEG,24.8,44.5,-19.8,-0.0074,0.15,7.6,9.8,-2.2,-8.63
Small (10-49),SMALL_10_49,SE,2021,AI not useful for us,E_AI_BNU,20.8,23.0,-2.2,-0.0735,0.16,7.6,9.8,-2.2,-8.63
Small (10-49),SMALL_10_49,SE,2023,Privacy and data protection,E_AI_BCDP,38.3,40.7,-2.3,0.0041,-0.01,8.7,7.6,1.1,-4.44
Small (10-49),SMALL_10_49,SE,2023,Cost too high,E_AI_BCST,31.8,48.1,-16.3,-0.2932,4.77,8.7,7.6,1.1,-4.44
Small (10-49),SMALL_10_49,SE,2023,Data availability or quality,E_AI_BDDT,47.9,43.1,4.8,0.1605,0.77,8.7,7.6,1.1,-4.44
Small (10-49),SMALL_10_49,SE,2023,Incompatible with existing systems,E_AI_BINC,39.4,45.3,-5.9,-0.0504,0.3,8.7,7.6,1.1,-4.44
Small (10-49),SMALL_10_49,SE,2023,Lack of expertise,E_AI_BLE,67.7,67.0,0.6,0.0505,0.03,8.7,7.6,1.1,-4.44
Small (10-49),SMALL_10_49,SE,2023,Legal consequences unclear,E_AI_BLEG,37.9,44.5,-6.6,-0.0074,0.05,8.7,7.6,1.1,-4.44
Small (10-49),SMALL_10_49,SE,2023,AI not useful for us,E_AI_BNU,27.9,23.0,4.9,-0.0735,-0.36,8.7,7.6,1.1,-4.44
Small (10-49),SMALL_10_49,SE,2024,Privacy and data protection,E_AI_BCDP,41.6,40.7,1.0,0.0041,0.0,22.0,10.8,11.3,1.93
Small (10-49),SMALL_10_49,SE,2024,Cost too high,E_AI_BCST,15.0,48.1,-33.1,-0.2932,9.69,22.0,10.8,11.3,1.93
Small (10-49),SMALL_10_49,SE,2024,Data availability or quality,E_AI_BDDT,33.8,43.1,-9.3,0.1605,-1.5,22.0,10.8,11.3,1.93
Small (10-49),SMALL_10_49,SE,2024,Incompatible with existing systems,E_AI_BINC,30.0,45.3,-15.3,-0.0504,0.77,22.0,10.8,11.3,1.93
Small (10-49),SMALL_10_49,SE,2024,Lack of expertise,E_AI_BLE,73.7,67.0,6.7,0.0505,0.34,22.0,10.8,11.3,1.93
Small (10-49),SMALL_10_49,SE,2024,Legal consequences unclear,E_AI_BLEG,37.5,44.5,-7.0,-0.0074,0.05,22.0,10.8,11.3,1.93
Small (10-49),SMALL_10_49,SE,2024,AI not useful for us,E_AI_BNU,23.1,23.0,0.2,-0.0735,-0.01,22.0,10.8,11.3,1.93
Small (10-49),SMALL_10_49,SE,2025,Privacy and data protection,E_AI_BCDP,50.0,40.7,9.3,0.0041,0.04,30.7,16.2,14.6,5.54
Small (10-49),SMALL_10_49,SE,2025,Cost too high,E_AI_BCST,21.6,48.1,-26.5,-0.2932,7.76,30.7,16.2,14.6,5.54
Small (10-49),SMALL_10_49,SE,2025,Data availability or quality,E_AI_BDDT,45.3,43.1,2.1,0.1605,0.34,30.7,16.2,14.6,5.54
Small (10-49),SMALL_10_49,SE,2025,Incompatible with existing systems,E_AI_BINC,40.2,45.3,-5.1,-0.0504,0.26,30.7,16.2,14.6,5.54
Small (10-49),SMALL_10_49,SE,2025,Lack of expertise,E_AI_BLE,72.7,67.0,5.7,0.0505,0.29,30.7,16.2,14.6,5.54
Small (10-49),SMALL_10_49,SE,2025,Legal consequences unclear,E_AI_BLEG,41.1,44.5,-3.4,-0.0074,0.03,30.7,16.2,14.6,5.54
Small (10-49),SMALL_10_49,SE,2025,AI not useful for us,E_AI_BNU,18.7,23.0,-4.2,-0.0735,0.31,30.7,16.2,14.6,5.54
Small (10-49),SMALL_10_49,SI,2021,Privacy and data protection,E_AI_BCDP,17.6,40.7,-23.1,0.0041,-0.1,9.4,9.8,-0.4,5.52
Small (10-49),SMALL_10_49,SI,2021,Cost too high,E_AI_BCST,69.3,48.1,21.2,-0.2932,-6.22,9.4,9.8,-0.4,5.52
Small (10-49),SMALL_10_49,SI,2021,Data availability or quality,E_AI_BDDT,53.1,43.1,10.0,0.1605,1.6,9.4,9.8,-0.4,5.52
